5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
,,,,,,,,,1.485,1.485,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 1,arima index is: 0.09740288178811747,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
,,,,,,,,,1.485,1.485,0
,,period gain: ,0.0,it is recommended to: buy,1,rsi index is: 1,arima index is: 0.0974028817881174,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
5-5 17:56,802.924,,,,,,,,,,
